y,flux,flux_err,mb_flux
30.781250,0.003016,0.000042,0.000000
30.843750,0.002940,0.000041,0.000000
30.906250,0.002884,0.000041,0.000000
30.968750,0.002891,0.000041,0.000000
31.031250,0.002849,0.000040,0.000000
31.093750,0.002842,0.000040,0.000000
31.156250,0.002986,0.000041,0.000000
31.218750,0.002867,0.000040,0.000000
31.281250,0.002897,0.000041,0.000000
31.343750,0.002889,0.000041,0.000000
31.406250,0.002856,0.000040,0.000000
31.468750,0.002896,0.000041,0.000000
31.531250,0.002881,0.000041,0.000000
31.593750,0.002824,0.000040,0.000000
31.656250,0.002861,0.000040,0.000000
31.718750,0.002845,0.000040,0.000000
31.781250,0.002819,0.000040,0.000000
31.843750,0.002883,0.000041,0.000000
31.906250,0.002871,0.000040,0.000000
31.968750,1.179814,0.000578,0.000000
