y,flux,flux_err,mb_flux
27.968750,0.019046,0.000113,0.000000
28.031250,0.019220,0.000114,0.000000
28.093750,0.018965,0.000113,0.000000
28.156250,0.018905,0.000113,0.000000
28.218750,0.019122,0.000114,0.000000
28.281250,0.018947,0.000113,0.000000
28.343750,0.018973,0.000113,0.000000
28.406250,0.018973,0.000113,0.000000
28.468750,0.018783,0.000113,0.000000
28.531250,0.018710,0.000112,0.000000
28.593750,0.019035,0.000113,0.000000
28.656250,0.018740,0.000113,0.000000
28.718750,0.018697,0.000112,0.000000
28.781250,0.018578,0.000112,0.000000
28.843750,0.018764,0.000113,0.000000
28.906250,0.018363,0.000112,0.000000
28.968750,0.018684,0.000112,0.000000
29.031250,0.018467,0.000112,0.000000
29.093750,0.018479,0.000112,0.000000
29.156250,0.018378,0.000111,0.000000
29.218750,0.018281,0.000111,0.000000
29.281250,0.018265,0.000111,0.000000
29.343750,0.018408,0.000111,0.000000
29.406250,0.018153,0.000111,0.000000
29.468750,0.018250,0.000111,0.000000
29.531250,0.018269,0.000111,0.000000
29.593750,0.018162,0.000111,0.000000
29.656250,0.018060,0.000111,0.000000
29.718750,0.018053,0.000110,0.000000
29.781250,0.017878,0.000110,0.000000
29.843750,0.017893,0.000110,0.000000
29.906250,0.018036,0.000111,0.000000
29.968750,0.017943,0.000110,0.000000
30.031250,0.018002,0.000110,0.000000
30.093750,0.017813,0.000110,0.000000
30.156250,0.017780,0.000110,0.000000
30.218750,0.017550,0.000109,0.000000
30.281250,0.017692,0.000109,0.000000
30.343750,0.017703,0.000109,0.000000
30.406250,0.017656,0.000109,0.000000
30.468750,0.017607,0.000109,0.000000
30.531250,0.017466,0.000109,0.000000
30.593750,0.017456,0.000109,0.000000
30.656250,0.017564,0.000109,0.000000
30.718750,0.017369,0.000108,0.000000
30.781250,0.017413,0.000109,0.000000
30.843750,0.017428,0.000109,0.000000
30.906250,0.017298,0.000108,0.000000
30.968750,0.017247,0.000108,0.000000
31.031250,0.017234,0.000108,0.000000
31.093750,0.017380,0.000108,0.000000
31.156250,0.017317,0.000108,0.000000
31.218750,0.017117,0.000108,0.000000
31.281250,0.017075,0.000107,0.000000
31.343750,0.017278,0.000108,0.000000
31.406250,0.017237,0.000108,0.000000
31.468750,0.017145,0.000108,0.000000
31.531250,0.017183,0.000108,0.000000
31.593750,0.016833,0.000107,0.000000
31.656250,0.017012,0.000107,0.000000
31.718750,0.016956,0.000107,0.000000
31.781250,0.016819,0.000107,0.000000
31.843750,0.016775,0.000106,0.000000
31.906250,0.016936,0.000107,0.000000
31.968750,4.330095,0.001064,0.000000
