y,flux,flux_err,mb_flux
21.531250,0.022123,0.000291,0.000000
21.593750,0.021758,0.000290,0.000000
21.656250,0.022039,0.000291,0.000000
21.718750,0.022108,0.000292,0.000000
21.781250,0.021270,0.000286,0.000000
21.843750,0.021781,0.000290,0.000000
21.906250,0.021070,0.000285,0.000000
21.968750,0.021024,0.000285,0.000000
22.031250,0.021324,0.000286,0.000000
22.093750,0.021174,0.000286,0.000000
22.156250,0.021290,0.000286,0.000000
22.218750,0.021186,0.000286,0.000000
22.281250,0.020855,0.000283,0.000000
22.343750,0.020986,0.000285,0.000000
22.406250,0.021148,0.000285,0.000000
22.468750,0.021094,0.000285,0.000000
22.531250,0.020156,0.000278,0.000000
22.593750,0.021259,0.000287,0.000000
22.656250,0.020948,0.000284,0.000000
22.718750,0.020790,0.000283,0.000000
22.781250,0.020802,0.000283,0.000000
22.843750,0.020533,0.000282,0.000000
22.906250,0.021052,0.000285,0.000000
22.968750,0.020475,0.000281,0.000000
23.031250,0.020049,0.000278,0.000000
23.093750,0.020745,0.000283,0.000000
23.156250,0.020656,0.000282,0.000000
23.218750,0.019960,0.000277,0.000000
23.281250,0.020249,0.000279,0.000000
23.343750,0.020107,0.000278,0.000000
23.406250,0.020364,0.000280,0.000000
23.468750,0.019618,0.000275,0.000000
23.531250,0.020322,0.000280,0.000000
23.593750,0.019941,0.000277,0.000000
23.656250,0.020203,0.000279,0.000000
23.718750,0.019918,0.000277,0.000000
23.781250,0.019926,0.000278,0.000000
23.843750,0.019780,0.000277,0.000000
23.906250,0.019584,0.000275,0.000000
23.968750,0.019784,0.000276,0.000000
24.031250,0.020000,0.000278,0.000000
24.093750,0.020073,0.000278,0.000000
24.156250,0.019342,0.000273,0.000000
24.218750,0.019607,0.000275,0.000000
24.281250,0.019696,0.000276,0.000000
24.343750,0.019261,0.000273,0.000000
24.406250,0.019477,0.000274,0.000000
24.468750,0.018854,0.000269,0.000000
24.531250,0.019158,0.000272,0.000000
24.593750,0.019477,0.000274,0.000000
24.656250,0.019216,0.000272,0.000000
24.718750,0.018962,0.000270,0.000000
24.781250,0.019293,0.000273,0.000000
24.843750,0.018812,0.000270,0.000000
24.906250,0.019023,0.000271,0.000000
24.968750,0.019020,0.000271,0.000000
25.031250,0.019170,0.000272,0.000000
25.093750,0.018947,0.000270,0.000000
25.156250,0.018697,0.000269,0.000000
25.218750,0.018931,0.000270,0.000000
25.281250,0.018551,0.000267,0.000000
25.343750,0.018443,0.000266,0.000000
25.406250,0.018505,0.000268,0.000000
25.468750,0.018720,0.000269,0.000000
25.531250,0.018647,0.000268,0.000000
25.593750,0.018639,0.000268,0.000000
25.656250,0.018809,0.000269,0.000000
25.718750,0.018616,0.000268,0.000000
25.781250,0.018155,0.000264,0.000000
25.843750,0.018486,0.000267,0.000000
25.906250,0.018320,0.000266,0.000000
25.968750,0.018016,0.000263,0.000000
26.031250,0.018397,0.000266,0.000000
26.093750,0.018720,0.000268,0.000000
26.156250,0.017674,0.000261,0.000000
26.218750,0.017997,0.000263,0.000000
26.281250,0.017959,0.000263,0.000000
26.343750,0.018101,0.000264,0.000000
26.406250,0.017867,0.000262,0.000000
26.468750,0.018348,0.000266,0.000000
26.531250,0.017713,0.000261,0.000000
26.593750,0.017640,0.000261,0.000000
26.656250,0.018117,0.000264,0.000000
26.718750,0.017755,0.000262,0.000000
26.781250,0.017690,0.000261,0.000000
26.843750,0.017752,0.000261,0.000000
26.906250,0.017379,0.000259,0.000000
26.968750,0.017729,0.000262,0.000000
27.031250,0.017506,0.000260,0.000000
27.093750,0.017306,0.000258,0.000000
27.156250,0.017179,0.000257,0.000000
27.218750,0.017775,0.000261,0.000000
27.281250,0.017333,0.000258,0.000000
27.343750,0.017437,0.000259,0.000000
27.406250,0.017113,0.000257,0.000000
27.468750,0.017106,0.000257,0.000000
27.531250,0.017275,0.000258,0.000000
27.593750,0.017210,0.000257,0.000000
27.656250,0.016998,0.000256,0.000000
27.718750,0.017206,0.000257,0.000000
27.781250,0.017075,0.000256,0.000000
27.843750,0.017037,0.000256,0.000000
27.906250,0.016675,0.000253,0.000000
27.968750,0.016952,0.000256,0.000000
28.031250,0.016802,0.000255,0.000000
28.093750,0.016695,0.000254,0.000000
28.156250,0.016845,0.000254,0.000000
28.218750,0.016318,0.000251,0.000000
28.281250,0.016456,0.000252,0.000000
28.343750,0.016514,0.000252,0.000000
28.406250,0.016841,0.000255,0.000000
28.468750,0.016499,0.000252,0.000000
28.531250,0.016614,0.000253,0.000000
28.593750,0.016472,0.000252,0.000000
28.656250,0.016541,0.000253,0.000000
28.718750,0.016645,0.000253,0.000000
28.781250,0.016614,0.000253,0.000000
28.843750,0.016376,0.000251,0.000000
28.906250,0.016472,0.000252,0.000000
28.968750,0.016656,0.000254,0.000000
29.031250,0.016430,0.000252,0.000000
29.093750,0.016430,0.000251,0.000000
29.156250,0.016268,0.000250,0.000000
29.218750,0.016326,0.000251,0.000000
29.281250,0.016126,0.000250,0.000000
29.343750,0.016649,0.000253,0.000000
29.406250,0.016072,0.000249,0.000000
29.468750,0.016264,0.000250,0.000000
29.531250,0.015799,0.000247,0.000000
29.593750,0.016137,0.000249,0.000000
29.656250,0.015580,0.000245,0.000000
29.718750,0.016057,0.000249,0.000000
29.781250,0.015699,0.000246,0.000000
29.843750,0.016064,0.000249,0.000000
29.906250,0.015772,0.000246,0.000000
29.968750,0.015780,0.000247,0.000000
30.031250,0.016118,0.000249,0.000000
30.093750,0.015714,0.000246,0.000000
30.156250,0.015815,0.000247,0.000000
30.218750,0.015661,0.000246,0.000000
30.281250,0.015522,0.000244,0.000000
30.343750,0.015722,0.000247,0.000000
30.406250,0.015391,0.000244,0.000000
30.468750,0.015345,0.000243,0.000000
30.531250,0.015649,0.000245,0.000000
30.593750,0.015434,0.000244,0.000000
30.656250,0.015619,0.000245,0.000000
30.718750,0.015218,0.000242,0.000000
30.781250,0.014930,0.000240,0.000000
30.843750,0.015322,0.000243,0.000000
30.906250,0.015203,0.000242,0.000000
30.968750,0.015622,0.000245,0.000000
31.031250,0.015646,0.000246,0.000000
31.093750,0.015823,0.000247,0.000000
31.156250,0.015442,0.000244,0.000000
31.218750,0.015488,0.000244,0.000000
31.281250,0.015222,0.000242,0.000000
31.343750,0.015092,0.000241,0.000000
31.406250,0.015238,0.000242,0.000000
31.468750,0.015111,0.000241,0.000000
31.531250,0.014996,0.000240,0.000000
31.593750,0.014930,0.000240,0.000000
31.656250,0.015076,0.000241,0.000000
31.718750,0.014996,0.000240,0.000000
31.781250,0.014615,0.000237,0.000000
31.843750,0.014957,0.000240,0.000000
31.906250,0.014703,0.000238,0.000000
31.968750,7.248934,0.003651,0.000000
