y,flux,flux_err,mb_flux
21.718750,0.004575,0.000051,0.000000
21.781250,0.004548,0.000051,0.000000
21.843750,0.004484,0.000051,0.000000
21.906250,0.004507,0.000051,0.000000
21.968750,0.004555,0.000051,0.000000
22.031250,0.004404,0.000050,0.000000
22.093750,0.004555,0.000051,0.000000
22.156250,0.004361,0.000050,0.000000
22.218750,0.004425,0.000050,0.000000
22.281250,0.004422,0.000050,0.000000
22.343750,0.004486,0.000051,0.000000
22.406250,0.004334,0.000050,0.000000
22.468750,0.004393,0.000050,0.000000
22.531250,0.004329,0.000050,0.000000
22.593750,0.004272,0.000049,0.000000
22.656250,0.004406,0.000050,0.000000
22.718750,0.004323,0.000050,0.000000
22.781250,0.004260,0.000049,0.000000
22.843750,0.004265,0.000049,0.000000
22.906250,0.004215,0.000049,0.000000
22.968750,0.004217,0.000049,0.000000
23.031250,0.004275,0.000049,0.000000
23.093750,0.004224,0.000049,0.000000
23.156250,0.004161,0.000049,0.000000
23.218750,0.004220,0.000049,0.000000
23.281250,0.004183,0.000049,0.000000
23.343750,0.004201,0.000049,0.000000
23.406250,0.004205,0.000049,0.000000
23.468750,0.004110,0.000048,0.000000
23.531250,0.004266,0.000049,0.000000
23.593750,0.004038,0.000048,0.000000
23.656250,0.004138,0.000049,0.000000
23.718750,0.004058,0.000048,0.000000
23.781250,0.004099,0.000048,0.000000
23.843750,0.004053,0.000048,0.000000
23.906250,0.004046,0.000048,0.000000
23.968750,0.004030,0.000048,0.000000
24.031250,0.004093,0.000048,0.000000
24.093750,0.003993,0.000048,0.000000
24.156250,0.004116,0.000048,0.000000
24.218750,0.003918,0.000047,0.000000
24.281250,0.003900,0.000047,0.000000
24.343750,0.003925,0.000047,0.000000
24.406250,0.003897,0.000047,0.000000
24.468750,0.003994,0.000048,0.000000
24.531250,0.003875,0.000047,0.000000
24.593750,0.003882,0.000047,0.000000
24.656250,0.003889,0.000047,0.000000
24.718750,0.003903,0.000047,0.000000
24.781250,0.003865,0.000047,0.000000
24.843750,0.003877,0.000047,0.000000
24.906250,0.003817,0.000047,0.000000
24.968750,0.003757,0.000046,0.000000
25.031250,0.003848,0.000047,0.000000
25.093750,0.003772,0.000046,0.000000
25.156250,0.003743,0.000046,0.000000
25.218750,0.003768,0.000046,0.000000
25.281250,0.003730,0.000046,0.000000
25.343750,0.003745,0.000046,0.000000
25.406250,0.003844,0.000047,0.000000
25.468750,0.003755,0.000046,0.000000
25.531250,0.003622,0.000045,0.000000
25.593750,0.003656,0.000046,0.000000
25.656250,0.003707,0.000046,0.000000
25.718750,0.003672,0.000046,0.000000
25.781250,0.003702,0.000046,0.000000
25.843750,0.003700,0.000046,0.000000
25.906250,0.003583,0.000045,0.000000
25.968750,0.003700,0.000046,0.000000
26.031250,0.003674,0.000046,0.000000
26.093750,0.003570,0.000045,0.000000
26.156250,0.003644,0.000046,0.000000
26.218750,0.003675,0.000046,0.000000
26.281250,0.003620,0.000045,0.000000
26.343750,0.003561,0.000045,0.000000
26.406250,0.003539,0.000045,0.000000
26.468750,0.003568,0.000045,0.000000
26.531250,0.003581,0.000045,0.000000
26.593750,0.003537,0.000045,0.000000
26.656250,0.003537,0.000045,0.000000
26.718750,0.003539,0.000045,0.000000
26.781250,0.003484,0.000045,0.000000
26.843750,0.003458,0.000044,0.000000
26.906250,0.003402,0.000044,0.000000
26.968750,0.003431,0.000044,0.000000
27.031250,0.003467,0.000045,0.000000
27.093750,0.003513,0.000045,0.000000
27.156250,0.003461,0.000045,0.000000
27.218750,0.003439,0.000044,0.000000
27.281250,0.003370,0.000044,0.000000
27.343750,0.003379,0.000044,0.000000
27.406250,0.003421,0.000044,0.000000
27.468750,0.003386,0.000044,0.000000
27.531250,0.003425,0.000044,0.000000
27.593750,0.003378,0.000044,0.000000
27.656250,0.003293,0.000043,0.000000
27.718750,0.003245,0.000043,0.000000
27.781250,0.003320,0.000043,0.000000
27.843750,0.003314,0.000044,0.000000
27.906250,0.003358,0.000044,0.000000
27.968750,0.003378,0.000044,0.000000
28.031250,0.003291,0.000043,0.000000
28.093750,0.003303,0.000043,0.000000
28.156250,0.003260,0.000043,0.000000
28.218750,0.003254,0.000043,0.000000
28.281250,0.003224,0.000043,0.000000
28.343750,0.003246,0.000043,0.000000
28.406250,0.003261,0.000043,0.000000
28.468750,0.003242,0.000043,0.000000
28.531250,0.003250,0.000043,0.000000
28.593750,0.003229,0.000043,0.000000
28.656250,0.003188,0.000043,0.000000
28.718750,0.003234,0.000043,0.000000
28.781250,0.003208,0.000043,0.000000
28.843750,0.003234,0.000043,0.000000
28.906250,0.003193,0.000043,0.000000
28.968750,0.003271,0.000043,0.000000
29.031250,0.003151,0.000042,0.000000
29.093750,0.003227,0.000043,0.000000
29.156250,0.003188,0.000043,0.000000
29.218750,0.003175,0.000043,0.000000
29.281250,0.003093,0.000042,0.000000
29.343750,0.003193,0.000043,0.000000
29.406250,0.003086,0.000042,0.000000
29.468750,0.003078,0.000042,0.000000
29.531250,0.003036,0.000042,0.000000
29.593750,0.003097,0.000042,0.000000
29.656250,0.003077,0.000042,0.000000
29.718750,0.003052,0.000042,0.000000
29.781250,0.003047,0.000042,0.000000
29.843750,0.003035,0.000042,0.000000
29.906250,0.003077,0.000042,0.000000
29.968750,0.003091,0.000042,0.000000
30.031250,0.003077,0.000042,0.000000
30.093750,0.002992,0.000041,0.000000
30.156250,0.002988,0.000041,0.000000
30.218750,0.003028,0.000042,0.000000
30.281250,0.002973,0.000041,0.000000
30.343750,0.003005,0.000041,0.000000
30.406250,0.002989,0.000041,0.000000
30.468750,0.003016,0.000041,0.000000
30.531250,0.002970,0.000041,0.000000
