y,flux,flux_err,mb_flux
27.906250,0.039555,0.000604,0.000000
27.968750,0.039077,0.000599,0.000000
28.031250,0.040116,0.000607,0.000000
28.093750,0.039555,0.000603,0.000000
28.156250,0.040226,0.000608,0.000000
28.218750,0.039004,0.000599,0.000000
28.281250,0.039004,0.000598,0.000000
28.343750,0.039620,0.000603,0.000000
28.406250,0.039868,0.000606,0.000000
28.468750,0.037507,0.000587,0.000000
28.531250,0.039032,0.000599,0.000000
28.593750,0.039363,0.000603,0.000000
28.656250,0.039345,0.000601,0.000000
28.718750,0.039400,0.000602,0.000000
28.781250,0.038711,0.000597,0.000000
28.843750,0.039097,0.000600,0.000000
28.906250,0.038858,0.000597,0.000000
28.968750,0.038748,0.000597,0.000000
29.031250,0.038518,0.000595,0.000000
29.093750,0.038454,0.000594,0.000000
29.156250,0.038564,0.000595,0.000000
29.218750,0.038068,0.000592,0.000000
29.281250,0.037949,0.000592,0.000000
29.343750,0.039244,0.000601,0.000000
29.406250,0.038353,0.000594,0.000000
29.468750,0.037857,0.000590,0.000000
29.531250,0.037333,0.000586,0.000000
29.593750,0.037186,0.000584,0.000000
29.656250,0.037113,0.000584,0.000000
29.718750,0.037857,0.000590,0.000000
29.781250,0.037637,0.000588,0.000000
29.843750,0.036304,0.000577,0.000000
29.906250,0.037756,0.000590,0.000000
29.968750,0.036690,0.000581,0.000000
30.031250,0.037260,0.000586,0.000000
30.093750,0.035854,0.000575,0.000000
30.156250,0.037104,0.000585,0.000000
30.218750,0.037361,0.000586,0.000000
30.281250,0.037095,0.000584,0.000000
30.343750,0.037573,0.000588,0.000000
30.406250,0.037049,0.000585,0.000000
30.468750,0.036682,0.000580,0.000000
30.531250,0.037058,0.000584,0.000000
30.593750,0.035588,0.000572,0.000000
30.656250,0.037463,0.000588,0.000000
30.718750,0.036829,0.000582,0.000000
30.781250,0.036691,0.000581,0.000000
30.843750,0.037187,0.000585,0.000000
30.906250,0.035699,0.000573,0.000000
30.968750,0.036498,0.000579,0.000000
31.031250,0.036214,0.000578,0.000000
31.093750,0.036048,0.000575,0.000000
31.156250,0.036361,0.000578,0.000000
31.218750,0.036085,0.000576,0.000000
31.281250,0.035809,0.000574,0.000000
31.343750,0.035911,0.000574,0.000000
31.406250,0.036039,0.000576,0.000000
31.468750,0.035901,0.000575,0.000000
31.531250,0.035056,0.000568,0.000000
31.593750,0.035608,0.000573,0.000000
31.656250,0.034992,0.000567,0.000000
31.718750,0.035314,0.000569,0.000000
31.781250,0.034873,0.000567,0.000000
31.843750,0.035718,0.000573,0.000000
31.906250,0.034432,0.000563,0.000000
31.968750,17.195581,0.008750,0.000000
